participant,task,ROI,eye_metric,observed_r,observed_lag_s,null_r_median,null_r_95,p_val,significant
34,VA,Broca,fixation_duration_sum,0.5216732773349061,-8.0,0.5505071352445838,0.6587754996555829,0.9303482587064676,False
34,VA,DLPFC,fixation_duration_sum,0.5031429005102518,-1.65,0.6842033483759009,0.7113748886477926,0.7910447761194029,False
34,VA,FEF,fixation_duration_sum,0.7036876060018862,-0.35,0.49162295275016,0.637023888941277,0.004975124378109453,True
34,VA,FPA,fixation_duration_sum,0.6091158533381116,-0.35,0.4557386693914652,0.5225389647757698,0.004975124378109453,True
34,VA,OC,fixation_duration_sum,0.5968604336547594,-0.35,0.4944069171531972,0.5319031452917891,0.004975124378109453,True
34,VA,PMC,fixation_duration_sum,0.6459603375160947,-0.05,0.5955856698995083,0.6485106527491458,0.0845771144278607,False
34,VA,PreM,fixation_duration_sum,0.3954540172130271,-13.85,0.6905561939516088,0.731017991262295,1.0,False
34,VA,SSC,fixation_duration_sum,0.43425678105064164,-14.2,0.6161085007761236,0.682108777984956,0.9601990049751243,False
34,VA,TC,fixation_duration_sum,0.3976423286916341,0.0,0.3460863227572833,0.46317392010261166,0.39303482587064675,False
34,VA,Broca,saccade_count,0.1371589554566373,-7.4,0.16424655726501242,0.20136437385758127,0.8507462686567164,False
34,VA,DLPFC,saccade_count,0.14525076232064746,-1.55,0.2100822725037675,0.22413295082564172,0.8706467661691543,False
34,VA,FEF,saccade_count,0.21624868304489822,0.0,0.14873384415215646,0.18217569182769078,0.004975124378109453,True
34,VA,FPA,saccade_count,0.22665581299547263,-1.35,0.15623478046339812,0.18821990306515454,0.004975124378109453,True
34,VA,OC,saccade_count,0.2090343956546837,-1.55,0.17293726822180006,0.18924706748972245,0.004975124378109453,True
34,VA,PMC,saccade_count,0.172813890735791,3.95,0.14620529006656038,0.1696039208365942,0.01990049751243781,True
34,VA,PreM,saccade_count,0.1239295786747136,8.7,0.21323505265294249,0.2513348426385295,0.9054726368159204,False
34,VA,SSC,saccade_count,0.15215211016152244,12.25,0.1919686718585769,0.2063898132454983,0.7114427860696517,False
34,VA,TC,saccade_count,0.14898908540628097,0.0,0.1391795644955075,0.17077232184358423,0.4427860696517413,False
34,VA,Broca,saccade_speed,0.13031485175542362,-7.4,0.14330861494245217,0.1821597140726708,0.6616915422885572,False
34,VA,DLPFC,saccade_speed,0.12871845029743317,-6.65,0.1866874493494267,0.20134352065045572,0.8905472636815921,False
34,VA,FEF,saccade_speed,0.18592282184272907,0.0,0.13710370461319496,0.15712403591109564,0.004975124378109453,True
34,VA,FPA,saccade_speed,0.2154835073251919,-1.35,0.13688223711576286,0.1702052494488184,0.004975124378109453,True
34,VA,OC,saccade_speed,0.18153157066045586,-1.55,0.15296282129133126,0.1728157021963272,0.009950248756218905,True
34,VA,PMC,saccade_speed,0.14576059681845555,6.65,0.12765842053260104,0.13816156211687278,0.024875621890547265,True
34,VA,PreM,saccade_speed,0.1145102626210879,12.9,0.1820993159510026,0.22207565898857526,0.8656716417910447,False
34,VA,SSC,saccade_speed,0.13316223988901976,12.25,0.1615759314888307,0.18856994938890237,0.6069651741293532,False
34,VA,TC,saccade_speed,0.126977568213831,0.0,0.10206794224142775,0.1529792395442417,0.3383084577114428,False
34,VA,Broca,saccade_peak_speed,0.13282082700067216,-7.4,0.14154402662287657,0.17876791259792105,0.6069651741293532,False
34,VA,DLPFC,saccade_peak_speed,0.1289594841568466,-6.65,0.18798610166282165,0.20218820989038086,0.8905472636815921,False
34,VA,FEF,saccade_peak_speed,0.1854890213740305,0.0,0.13763981739020723,0.15877785362358557,0.004975124378109453,True
34,VA,FPA,saccade_peak_speed,0.21221348370399606,-1.35,0.13230885097521292,0.16282303044413893,0.004975124378109453,True
34,VA,OC,saccade_peak_speed,0.1787936766342308,-1.55,0.15570835285944384,0.17332353285299312,0.01990049751243781,True
34,VA,PMC,saccade_peak_speed,0.14522271634163847,6.5,0.13022473198410234,0.14222778393945004,0.03980099502487562,True
34,VA,PreM,saccade_peak_speed,0.11419881730533525,12.9,0.1793170822934451,0.2156440703838859,0.8955223880597015,False
34,VA,SSC,saccade_peak_speed,0.13237736563059546,12.25,0.16538219069395,0.19070111959797217,0.6368159203980099,False
34,VA,TC,saccade_peak_speed,0.12471088090450243,0.0,0.11039743267836291,0.1500735023725524,0.40298507462686567,False
34,VA,Broca,blink_count,0.5679963791017492,-9.55,0.5959955731613864,0.6608873232140101,0.7213930348258707,False
34,VA,DLPFC,blink_count,0.666544660565106,-6.35,0.6174778884565604,0.6632706314311707,0.024875621890547265,True
34,VA,FEF,blink_count,0.6200964229142147,-1.15,0.49713275486169617,0.5942837073926711,0.004975124378109453,True
34,VA,FPA,blink_count,0.6271907116393042,-1.75,0.5259636440471014,0.5928964075650914,0.004975124378109453,True
34,VA,OC,blink_count,0.6309021148828072,-1.9,0.5306468235864764,0.5878025083128479,0.004975124378109453,True
34,VA,PMC,blink_count,0.6094565306741326,-0.05,0.5586073151811286,0.6320580904397234,0.19900497512437812,False
34,VA,PreM,blink_count,0.668095908838181,-5.95,0.615894769564632,0.6386751378907869,0.004975124378109453,True
34,VA,SSC,blink_count,0.6094565306741326,-0.05,0.5962656293544146,0.6469532937794378,0.3482587064676617,False
34,VA,TC,blink_count,0.6103987136331951,0.0,0.5364174109666991,0.5744528475783611,0.004975124378109453,True
34,VA,Broca,blink_rate,0.5300909243547072,-4.6,0.6458089263852238,0.7633955132948327,1.0,False
34,VA,DLPFC,blink_rate,0.8385875736476945,-0.05,0.7358613818998567,0.7936872807386913,0.004975124378109453,True
34,VA,FEF,blink_rate,0.773273925857333,-0.05,0.5739919346249465,0.7128595614133791,0.004975124378109453,True
34,VA,FPA,blink_rate,0.6081292930588613,4.5,0.5258661583163183,0.6629768510573262,0.12935323383084577,False
34,VA,OC,blink_rate,0.7186638362765264,1.05,0.602401077469572,0.6554228391217906,0.004975124378109453,True
34,VA,PMC,blink_rate,0.7702001872317717,-0.05,0.6853916783446214,0.7696729465147405,0.05472636815920398,False
34,VA,PreM,blink_rate,0.8096097573987945,1.3,0.7342490005373892,0.8446565340021192,0.1791044776119403,False
34,VA,SSC,blink_rate,0.7579341085764141,3.9,0.760596891621311,0.8068062400233131,0.5522388059701493,False
34,VA,TC,blink_rate,0.4402627086019883,6.4,0.3079288797857813,0.4973388492522377,0.23880597014925373,False
34,VA,Broca,IPA,0.6251005975756941,-10.55,0.6988659766870544,0.7684570929576366,0.9701492537313433,False
34,VA,DLPFC,IPA,0.6304585840365552,-1.8,0.6572835115087179,0.7159755215239894,0.9353233830845771,False
34,VA,FEF,IPA,0.5133830343433776,-2.85,0.5708430409826345,0.6728667994192146,0.8606965174129353,False
34,VA,FPA,IPA,0.3850059912841985,-13.45,0.4425389145792413,0.5272708101422043,0.9850746268656716,False
34,VA,OC,IPA,0.49041887334448525,-0.05,0.5642094429430534,0.6443015863840916,0.9552238805970149,False
34,VA,PMC,IPA,0.7548248490085228,-3.75,0.744523108760129,0.8221054342101111,0.4427860696517413,False
34,VA,PreM,IPA,0.7978910037151534,-0.05,0.6883080250491584,0.7879406926352891,0.004975124378109453,True
34,VA,SSC,IPA,0.8842801203408182,-0.05,0.7896406892570471,0.863984284325603,0.004975124378109453,True
34,VA,TC,IPA,0.3173115045058053,6.15,0.287352224265589,0.32247662912725444,0.14427860696517414,False
34,VA,Broca,LHIPA,0.6730317047102821,0.0,0.5064320298851167,0.6213375507810863,0.004975124378109453,True
34,VA,DLPFC,LHIPA,0.5631937764188054,15.0,0.6979463638114872,0.7452344518630842,1.0,False
34,VA,FEF,LHIPA,0.5994004567888997,-7.85,0.506800025690585,0.8342876290778057,0.3880597014925373,False
34,VA,FPA,LHIPA,0.6022442931232409,-2.55,0.6240872033787395,0.7561878681263194,0.6119402985074627,False
34,VA,OC,LHIPA,0.5269386833526545,-8.35,0.6547882176788764,0.7506273896481648,0.9850746268656716,False
34,VA,PMC,LHIPA,0.43819742060850037,-6.05,0.5438973061868082,0.6563501640615282,0.9751243781094527,False
34,VA,PreM,LHIPA,0.5086736097384242,-4.9,0.6605786402221676,0.6882501396811361,1.0,False
34,VA,SSC,LHIPA,0.4789850605452423,-0.05,0.6957523210453811,0.7443577244882205,0.9850746268656716,False
34,VA,TC,LHIPA,0.3470247897916816,-12.2,0.4242240943683291,0.47378750004733217,0.845771144278607,False
35,VA,Broca,Pupil diameter left smoothed,0.3854194688474138,0.0,0.2780829054454229,0.3636372051995826,0.004975124378109453,True
35,VA,DLPFC,Pupil diameter left smoothed,0.388027056188091,-0.5,0.2725932354120761,0.3216382731369277,0.004975124378109453,True
35,VA,FEF,Pupil diameter left smoothed,0.35902851621086723,-10.3,0.37137693129716576,0.45726683643817934,0.5621890547263682,False
35,VA,FPA,Pupil diameter left smoothed,0.4232508786092728,-2.6,0.3755159709932524,0.42304430513779095,0.05472636815920398,False
35,VA,OC,Pupil diameter left smoothed,0.3994262184161207,-2.35,0.3359774452346054,0.36783086513489094,0.004975124378109453,True
35,VA,PMC,Pupil diameter left smoothed,0.33614926100574427,-8.9,0.29002503562401855,0.32345033142956886,0.014925373134328358,True
35,VA,PreM,Pupil diameter left smoothed,0.3705454985526501,-1.5,0.30147316757747217,0.3562237980165103,0.004975124378109453,True
35,VA,SSC,Pupil diameter left smoothed,0.37841769734232694,0.0,0.2999787509731201,0.36993856673012815,0.029850746268656716,True
35,VA,TC,Pupil diameter left smoothed,0.41558087424744633,0.0,0.27359730647970215,0.37195329625193196,0.004975124378109453,True
35,VA,Broca,Pupil diameter right smoothed,0.24157137599384837,0.0,0.21061256854700627,0.23711562372118908,0.014925373134328358,True
35,VA,DLPFC,Pupil diameter right smoothed,0.25392106002026216,-0.55,0.19338622472743933,0.2231251506298538,0.004975124378109453,True
35,VA,FEF,Pupil diameter right smoothed,0.29326512973899166,-10.55,0.30457775694787764,0.41242401763142644,0.5621890547263682,False
35,VA,FPA,Pupil diameter right smoothed,0.310745209934745,-2.65,0.30369368085869575,0.3505625537612988,0.39303482587064675,False
35,VA,OC,Pupil diameter right smoothed,0.27746669434719357,-4.75,0.24561020384945753,0.3064015833484758,0.14925373134328357,False
35,VA,PMC,Pupil diameter right smoothed,0.30751467185288106,-9.05,0.2427225235605257,0.286710936507671,0.004975124378109453,True
35,VA,PreM,Pupil diameter right smoothed,0.24569598626279132,-1.8,0.22653375936695394,0.275152618596373,0.2885572139303483,False
35,VA,SSC,Pupil diameter right smoothed,0.24444226367480676,0.0,0.23544843143450708,0.26984980716525886,0.31840796019900497,False
35,VA,TC,Pupil diameter right smoothed,0.2716520743388166,0.0,0.21329736429668245,0.2557731382933615,0.01990049751243781,True
35,VA,Broca,Pupil diameter average,0.3232062592353506,0.0,0.24643512892657046,0.285509453511579,0.004975124378109453,True
35,VA,DLPFC,Pupil diameter average,0.3291709278245597,-0.5,0.2356966886009536,0.28334210154298956,0.004975124378109453,True
35,VA,FEF,Pupil diameter average,0.3313235776984984,-10.4,0.33718429785689186,0.4385305729373692,0.6119402985074627,False
35,VA,FPA,Pupil diameter average,0.37545109467945276,-2.65,0.3476812978760622,0.3889237879209343,0.1890547263681592,False
35,VA,OC,Pupil diameter average,0.34253734927068763,-3.0,0.2963805235863184,0.3361544290574176,0.04477611940298507,True
35,VA,PMC,Pupil diameter average,0.3254153725139035,-9.0,0.2694859165252383,0.3061806913021684,0.004975124378109453,True
35,VA,PreM,Pupil diameter average,0.3154461101457363,-1.6,0.274836583928617,0.31202974235694164,0.03980099502487562,True
35,VA,SSC,Pupil diameter average,0.31952045365636966,0.0,0.2699436953208454,0.3196088181875118,0.05970149253731343,False
35,VA,TC,Pupil diameter average,0.353985980722909,0.0,0.25167925476499575,0.32130473488444733,0.004975124378109453,True
35,VA,Broca,fixation_count,0.3407113364340905,-15.0,0.4105873837043676,0.5906399871993786,1.0,False
35,VA,DLPFC,fixation_count,0.3256948264187014,3.1,0.4220586333317571,0.6191005976414475,1.0,False
35,VA,FEF,fixation_count,0.4590965511106769,-3.45,0.4446385367542677,0.5179344739014242,0.208955223880597,False
35,VA,FPA,fixation_count,0.4357708286578274,-14.75,0.45087098034175166,0.5459372799500174,0.5621890547263682,False
35,VA,OC,fixation_count,0.362911420350795,3.1,0.41603408387116786,0.5473118784078973,0.8805970149253731,False
35,VA,PMC,fixation_count,0.5319537091596218,1.4,0.5040061830361215,0.5323071256372012,0.07462686567164178,False
35,VA,PreM,fixation_count,0.39748067763463274,-14.35,0.44543217023082426,0.5762366994027086,0.9054726368159204,False
35,VA,SSC,fixation_count,0.400797020258071,-14.15,0.4345447281277573,0.5842373137104605,0.8606965174129353,False
35,VA,TC,fixation_count,0.3065806954939488,3.1,0.41874108774015883,0.6334848742954199,1.0,False
35,VA,Broca,fixation_duration_sum,0.6833234191712189,2.0,0.3828991609058931,0.6011407825985174,0.004975124378109453,True
35,VA,DLPFC,fixation_duration_sum,0.7189848583237876,0.0,0.3555479531755792,0.6141642616699181,0.004975124378109453,True
35,VA,FEF,fixation_duration_sum,0.43553527333953634,0.0,0.5156302450012453,0.579968077363394,0.6915422885572139,False
35,VA,FPA,fixation_duration_sum,0.5656752277048369,2.25,0.4640573299799607,0.5656872290813035,0.05472636815920398,False
35,VA,OC,fixation_duration_sum,0.615978275383878,2.0,0.4052621691691589,0.5695713953203599,0.004975124378109453,True
35,VA,PMC,fixation_duration_sum,0.3936869406350472,4.15,0.517874438713958,0.5718674376683962,1.0,False
35,VA,PreM,fixation_duration_sum,0.6201418614061083,3.1,0.40419382729884556,0.6136825776508381,0.004975124378109453,True
35,VA,SSC,fixation_duration_sum,0.6221847702405228,3.2,0.3926944565216456,0.617907842681144,0.004975124378109453,True
35,VA,TC,fixation_duration_sum,0.7080056226738306,0.0,0.3607442307528877,0.6032883907052934,0.004975124378109453,True
35,VA,Broca,saccade_count,0.15989889212067906,0.15,0.12309432358519293,0.15299775811220875,0.004975124378109453,True
35,VA,DLPFC,saccade_count,0.14827041318109202,0.15,0.11908260710797566,0.13796256405687032,0.004975124378109453,True
35,VA,FEF,saccade_count,0.13478647335401467,-10.9,0.12096549083732758,0.12803718376096349,0.009950248756218905,True
35,VA,FPA,saccade_count,0.11810546882752107,-3.3,0.11829144579102155,0.15779282175915588,0.5074626865671642,False
35,VA,OC,saccade_count,0.1359137039989412,0.15,0.11633714327380201,0.14936518675776886,0.29850746268656714,False
35,VA,PMC,saccade_count,0.1344620713875347,-5.25,0.13121075799953283,0.13706103650840132,0.20398009950248755,False
35,VA,PreM,saccade_count,0.14523765192605234,0.15,0.12334459432937597,0.14647832462526764,0.1044776119402985,False
35,VA,SSC,saccade_count,0.14587661841739794,0.15,0.12268614762712918,0.1475832445236517,0.11940298507462686,False
35,VA,TC,saccade_count,0.16152619704038582,0.15,0.11664323306334554,0.14898565748159864,0.004975124378109453,True
35,VA,Broca,saccade_speed,0.13856536897923857,0.15,0.11198678410177548,0.1385828279947912,0.05472636815920398,False
35,VA,DLPFC,saccade_speed,0.1312577140345433,0.15,0.11025306993106107,0.13197108053698153,0.07462686567164178,False
35,VA,FEF,saccade_speed,0.12002392055952744,-10.9,0.11050841781996198,0.11685523450320416,0.024875621890547265,True
35,VA,FPA,saccade_speed,0.10468746720710873,-8.7,0.1037894370364337,0.14312047572156814,0.4626865671641791,False
35,VA,OC,saccade_speed,0.12015641595857185,0.15,0.10797586887186933,0.13789287588510907,0.3482587064676617,False
35,VA,PMC,saccade_speed,0.12264595674877103,-5.25,0.11841489873008428,0.12787779737749808,0.38308457711442784,False
35,VA,PreM,saccade_speed,0.1267880233727874,0.15,0.11366868231527055,0.13566174418339874,0.3283582089552239,False
35,VA,SSC,saccade_speed,0.1261355415987263,0.15,0.11216468859956666,0.13747774277270425,0.3383084577114428,False
35,VA,TC,saccade_speed,0.14077303409382644,0.15,0.10194612774492216,0.13216773586089314,0.004975124378109453,True
35,VA,Broca,saccade_peak_speed,0.14986941278725882,0.15,0.11329758502720146,0.14753517852694611,0.03482587064676617,True
35,VA,DLPFC,saccade_peak_speed,0.14179145094201684,0.15,0.1197822565266829,0.14079314540534976,0.04477611940298507,True
35,VA,FEF,saccade_peak_speed,0.13237408175088064,-10.9,0.12091883828187341,0.12793667457861405,0.01990049751243781,True
35,VA,FPA,saccade_peak_speed,0.11708357524083839,-3.3,0.11799666437386,0.1594571570492171,0.5522388059701493,False
35,VA,OC,saccade_peak_speed,0.1351701802059937,0.15,0.12559949444619722,0.1515784122653753,0.2835820895522388,False
35,VA,PMC,saccade_peak_speed,0.13741528904128095,-5.25,0.13437474225018947,0.1399320243430678,0.35323383084577115,False
35,VA,PreM,saccade_peak_speed,0.1424383880755403,0.15,0.12270904935220474,0.14870893207053965,0.2935323383084577,False
35,VA,SSC,saccade_peak_speed,0.1412154771774864,0.15,0.12332895532076414,0.15078294544133664,0.35323383084577115,False
35,VA,TC,saccade_peak_speed,0.14994147839793,0.15,0.11547604760673509,0.14353137092359025,0.004975124378109453,True
35,VA,Broca,blink_rate,0.8049457244402619,2.85,0.653519058339699,0.7757138559528697,0.004975124378109453,True
35,VA,DLPFC,blink_rate,0.7794773529691804,0.0,0.6416020824047401,0.7697461890079297,0.01990049751243781,True
35,VA,FEF,blink_rate,0.7860686350282574,1.15,0.6941353628859834,0.7367279663837167,0.004975124378109453,True
35,VA,FPA,blink_rate,0.8034322841912858,4.55,0.6561123609301911,0.785815985104519,0.004975124378109453,True
35,VA,OC,blink_rate,0.815113802899474,4.2,0.6961568752768759,0.7869550144693946,0.004975124378109453,True
35,VA,PMC,blink_rate,0.7909777067071868,5.8,0.7669172941530993,0.7826125318079807,0.004975124378109453,True
35,VA,PreM,blink_rate,0.7978145067389844,5.1,0.7071489422437189,0.780406531270733,0.004975124378109453,True
35,VA,SSC,blink_rate,0.7946629266485642,5.1,0.704581091104759,0.7818444908850056,0.004975124378109453,True
35,VA,TC,blink_rate,0.7832965909894968,0.9,0.6368180769765757,0.7598204126598883,0.004975124378109453,True
35,VA,Broca,IPA,0.8039170407749404,0.0,0.5929995162954714,0.7364683605898092,0.029850746268656716,True
35,VA,DLPFC,IPA,0.7513222531481011,-2.1,0.5879098241976286,0.725579287688639,0.029850746268656716,True
35,VA,FEF,IPA,0.8544830257684367,0.0,0.64906780051937,0.8237087991183377,0.024875621890547265,True
35,VA,FPA,IPA,0.7618911910396173,-1.95,0.6058452333562947,0.7434812718690788,0.004975124378109453,True
35,VA,OC,IPA,0.7098417556838063,-1.3,0.6168608825796914,0.7123846184643893,0.07960199004975124,False
35,VA,PMC,IPA,0.7611645461413495,3.05,0.7052495769339571,0.785193160421051,0.23383084577114427,False
35,VA,PreM,IPA,0.7539857875364426,0.0,0.6565100310624508,0.7314666344230794,0.004975124378109453,True
35,VA,SSC,IPA,0.7804599362934986,0.0,0.6639769254189333,0.7606088838809988,0.004975124378109453,True
35,VA,TC,IPA,0.7798989812618158,0.0,0.5674734070216971,0.7201869914994669,0.024875621890547265,True
35,VA,Broca,LHIPA,0.7738984583301742,2.5,0.7075352640297096,0.8468557721588531,0.23383084577114427,False
35,VA,DLPFC,LHIPA,0.7489769869257832,2.05,0.6788278612163391,0.8273355155880476,0.21393034825870647,False
35,VA,FEF,LHIPA,0.8236191396746694,-0.55,0.8093174424100722,0.8452065763592626,0.208955223880597,False
35,VA,FPA,LHIPA,0.8248769096437842,0.8,0.7458691892452052,0.8248658510751405,0.05472636815920398,False
35,VA,OC,LHIPA,0.8208458224534725,2.75,0.772743054072347,0.8632178460145541,0.22388059701492538,False
35,VA,PMC,LHIPA,0.9115449571430484,2.05,0.837409392360907,0.9132936359740601,0.0845771144278607,False
35,VA,PreM,LHIPA,0.833546935543142,3.1,0.7738612480101432,0.8916451325536695,0.2537313432835821,False
35,VA,SSC,LHIPA,0.8348236342093565,3.1,0.7671705366632204,0.8791333085682088,0.2537313432835821,False
35,VA,TC,LHIPA,0.7273681228423018,1.3,0.6613723173446359,0.8384431822286155,0.23383084577114427,False
36,VA,Broca,Pupil diameter left smoothed,0.5629136289614711,-10.05,0.5466389053118561,0.629526787705635,0.39800995024875624,False
36,VA,DLPFC,Pupil diameter left smoothed,0.5344804398756036,-1.1,0.46210142530448106,0.5844968013366417,0.20398009950248755,False
36,VA,FEF,Pupil diameter left smoothed,0.5828137077417164,-2.85,0.4921477708690088,0.5552770756946038,0.004975124378109453,True
36,VA,FPA,Pupil diameter left smoothed,0.5677643422619906,-1.05,0.43312591667906675,0.5286361091237698,0.004975124378109453,True
36,VA,OC,Pupil diameter left smoothed,0.5617570235727044,-10.55,0.5931623640877053,0.6464827536161618,0.8258706467661692,False
36,VA,PMC,Pupil diameter left smoothed,0.42575228372265145,-3.15,0.46138069567874873,0.621245598520225,0.6169154228855721,False
36,VA,PreM,Pupil diameter left smoothed,0.43573135640217636,3.15,0.39500107402259066,0.4497559722399998,0.3283582089552239,False
36,VA,SSC,Pupil diameter left smoothed,0.5654182712380603,-1.2,0.5252573759280931,0.6471515272468807,0.3034825870646766,False
36,VA,TC,Pupil diameter left smoothed,0.5432420104517834,-7.1,0.5127108542642923,0.6202192044718471,0.4427860696517413,False
36,VA,Broca,Pupil diameter right smoothed,0.486054724777066,-9.85,0.4854307983073992,0.5881843930035097,0.5024875621890548,False
36,VA,DLPFC,Pupil diameter right smoothed,0.4822419461319723,-1.15,0.45019996966736786,0.5201855925071299,0.3283582089552239,False
36,VA,FEF,Pupil diameter right smoothed,0.4912422384654961,-2.8,0.44814375740990553,0.4838300929427225,0.024875621890547265,True
36,VA,FPA,Pupil diameter right smoothed,0.5063774011220173,3.15,0.3984236226510997,0.48968397886609144,0.004975124378109453,True
36,VA,OC,Pupil diameter right smoothed,0.49901391720739796,-10.4,0.5378429848532035,0.5802940548875184,0.7960199004975125,False
36,VA,PMC,Pupil diameter right smoothed,0.38251824477452145,-4.95,0.40572640502953317,0.543786291221685,0.6467661691542289,False
36,VA,PreM,Pupil diameter right smoothed,0.4428230879171319,3.15,0.3951828660615202,0.44075272846540114,0.04477611940298507,True
36,VA,SSC,Pupil diameter right smoothed,0.5111311929935562,-1.15,0.43799816622528515,0.5570071917588095,0.25870646766169153,False
36,VA,TC,Pupil diameter right smoothed,0.47607326753491624,-6.0,0.47121252998490193,0.5480970789881395,0.4626865671641791,False
36,VA,Broca,Pupil diameter average,0.5198381221441097,-9.85,0.5138381214191405,0.6059738860647238,0.48258706467661694,False
36,VA,DLPFC,Pupil diameter average,0.5063330300954028,-1.1,0.4513744078530699,0.54909660686114,0.24875621890547264,False
36,VA,FEF,Pupil diameter average,0.5353447642728799,-2.8,0.47349208205042603,0.5253490963384286,0.004975124378109453,True
36,VA,FPA,Pupil diameter average,0.5294257710687212,-1.05,0.40329181216375737,0.5013214312627637,0.004975124378109453,True
36,VA,OC,Pupil diameter average,0.5257573662966161,-10.5,0.5632203995138023,0.6089749473810564,0.8109452736318408,False
36,VA,PMC,Pupil diameter average,0.3980684896042809,-1.15,0.41975792044620497,0.5826114153510646,0.5870646766169154,False
36,VA,PreM,Pupil diameter average,0.4456916964598909,3.15,0.38223679965730256,0.44925092127375704,0.14925373134328357,False
36,VA,SSC,Pupil diameter average,0.5366336628700635,-1.15,0.4781607460242925,0.6016535167880906,0.30845771144278605,False
36,VA,TC,Pupil diameter average,0.5114137164023344,-6.75,0.4893591348020745,0.5867818896941943,0.4079601990049751,False
36,VA,Broca,fixation_count,0.38866232571907156,-3.6,0.3697104106959715,0.42834765346455966,0.2537313432835821,False
36,VA,DLPFC,fixation_count,0.346637595458603,3.45,0.37820822188596115,0.4770241950870043,0.7611940298507462,False
36,VA,FEF,fixation_count,0.4411425029589899,3.2,0.3963823208640002,0.49692385113313975,0.31840796019900497,False
36,VA,FPA,fixation_count,0.36862583416540784,4.6,0.3845439916212302,0.47028610212495203,0.8109452736318408,False
36,VA,OC,fixation_count,0.4117415668512947,-9.0,0.3491283896528336,0.40081008548088287,0.004975124378109453,True
36,VA,PMC,fixation_count,0.3058433286287146,5.1,0.3141797289746824,0.4218636738930262,0.7562189054726368,False
36,VA,PreM,fixation_count,0.4922353231375208,4.85,0.4190429951817648,0.4891830598413646,0.05472636815920398,False
36,VA,SSC,fixation_count,0.3194508714371214,4.2,0.3543577744025044,0.48440565655939655,0.8706467661691543,False
36,VA,TC,fixation_count,0.5622092462503082,-3.85,0.5119667790883491,0.5622952076160204,0.05970149253731343,False
36,VA,Broca,fixation_duration_sum,0.3860842058052158,-6.85,0.44983549451964666,0.5281549697534059,0.7810945273631841,False
36,VA,DLPFC,fixation_duration_sum,0.6468978464913742,-0.05,0.3905696359359573,0.5769930742074845,0.004975124378109453,True
36,VA,FEF,fixation_duration_sum,0.49152662257540125,-1.8,0.42757996262213926,0.45494949027423137,0.004975124378109453,True
36,VA,FPA,fixation_duration_sum,0.624434925729895,-0.8,0.4770350774000287,0.5444342766384412,0.004975124378109453,True
36,VA,OC,fixation_duration_sum,0.3108706122694755,14.7,0.43955319324170905,0.5273483354432577,1.0,False
36,VA,PMC,fixation_duration_sum,0.5885635305858687,-0.8,0.379252772655615,0.5869644936614152,0.04477611940298507,True
36,VA,PreM,fixation_duration_sum,0.3926597130236589,-2.2,0.5174500184961386,0.5598924503020555,0.7960199004975125,False
36,VA,SSC,fixation_duration_sum,0.6246323965185301,-0.05,0.3532243568295308,0.5925940639144324,0.004975124378109453,True
36,VA,TC,fixation_duration_sum,0.3874847822542579,-11.6,0.6700806017912061,0.6901019999146123,0.9402985074626866,False
36,VA,Broca,saccade_count,0.15893384742775105,-9.9,0.161246924122047,0.17306630022434338,0.6268656716417911,False
36,VA,DLPFC,saccade_count,0.16720188589871599,-1.8,0.146255511210276,0.1567511988171569,0.004975124378109453,True
36,VA,FEF,saccade_count,0.17008958451644532,-5.25,0.13904781933030158,0.15810963815799645,0.004975124378109453,True
36,VA,FPA,saccade_count,0.1845998462529229,-0.05,0.13800686610554475,0.16599327900178373,0.004975124378109453,True
36,VA,OC,saccade_count,0.1369722234205941,-10.15,0.1591292982581947,0.17747953665951235,0.8756218905472637,False
36,VA,PMC,saccade_count,0.1507102465907524,-4.1,0.13662743047738485,0.15164270360612692,0.0845771144278607,False
36,VA,PreM,saccade_count,0.13043694484310564,-4.35,0.13426003256848532,0.14143627619216068,0.6666666666666666,False
36,VA,SSC,saccade_count,0.1722963385095814,-5.25,0.15130972588439803,0.16732820443576354,0.004975124378109453,True
36,VA,TC,saccade_count,0.14967931986826605,-9.0,0.1565615901833213,0.17213478649174827,0.7910447761194029,False
36,VA,Broca,saccade_speed,0.15239048900525826,-9.9,0.15167093214413524,0.16400537562090303,0.43781094527363185,False
36,VA,DLPFC,saccade_speed,0.1469250687643664,-1.8,0.12930972957279097,0.15054238479721715,0.14427860696517414,False
36,VA,FEF,saccade_speed,0.15932217855482841,-5.25,0.134426285458172,0.15064795517269222,0.004975124378109453,True
36,VA,FPA,saccade_speed,0.16445008419587104,0.25,0.1249708911526181,0.14779306917905638,0.004975124378109453,True
36,VA,OC,saccade_speed,0.13564332339762833,-10.15,0.15392236409301838,0.1658675661000378,0.8606965174129353,False
36,VA,PMC,saccade_speed,0.13802983839567337,-4.1,0.1290881391051122,0.14724366489880186,0.3333333333333333,False
36,VA,PreM,saccade_speed,0.11629619238227099,-4.4,0.11440295607489451,0.12042326686277181,0.373134328358209,False
36,VA,SSC,saccade_speed,0.15999356789119518,-5.25,0.1449361150812549,0.15917159961477348,0.03980099502487562,True
36,VA,TC,saccade_speed,0.13883142454042638,-9.0,0.13786842700174545,0.1584550506043491,0.4975124378109453,False
36,VA,Broca,saccade_peak_speed,0.1548060444739561,-9.9,0.15636453499989866,0.1676947174000905,0.582089552238806,False
